category,word,commons_title,commons_url,wikidata_id,wikidata_url,sona_exists,sona_url,tok_exists,tok_url,tok_wikidata_id,tok_wikidata_url,wiktionary_exists,wiktionary_url
Category:Toki Pona logograms by word,mute,Category:Mute (toki pona),https://commons.wikimedia.org/wiki/Category:Mute_(toki_pona),Q137374239,https://www.wikidata.org/wiki/Q137374239,Yes,https://sona.pona.la/wiki/mute,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/mute
Category:Toki Pona logograms by word,n,Category:N (toki pona),https://commons.wikimedia.org/wiki/Category:N_(toki_pona),Q137374386,https://www.wikidata.org/wiki/Q137374386,Yes,https://sona.pona.la/wiki/n,Yes,https://tok.wikipedia.org/wiki/sitelen_N,Q9937,https://www.wikidata.org/wiki/Q9937,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/n
Category:Toki Pona logograms by word,namako,Category:Namako (toki pona),https://commons.wikimedia.org/wiki/Category:Namako_(toki_pona),Q137374241,https://www.wikidata.org/wiki/Q137374241,Yes,https://sona.pona.la/wiki/namako,Yes,https://tok.wikipedia.org/wiki/namako,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/namako
Category:Toki Pona logograms by word,nanpa,Category:Nanpa (toki pona),https://commons.wikimedia.org/wiki/Category:Nanpa_(toki_pona),Q137374242,https://www.wikidata.org/wiki/Q137374242,Yes,https://sona.pona.la/wiki/nanpa,Yes,https://tok.wikipedia.org/wiki/nanpa,Q11563,https://www.wikidata.org/wiki/Q11563,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/nanpa
Category:Toki Pona logograms by word,nasa,Category:Nasa (toki pona),https://commons.wikimedia.org/wiki/Category:Nasa_(toki_pona),Q137374243,https://www.wikidata.org/wiki/Q137374243,Yes,https://sona.pona.la/wiki/nasa,Yes,https://tok.wikipedia.org/wiki/ike_lawa,Q12135,https://www.wikidata.org/wiki/Q12135,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/nasa
Category:Toki Pona logograms by word,nasin,Category:Nasin (toki pona),https://commons.wikimedia.org/wiki/Category:Nasin_(toki_pona),Q137374244,https://www.wikidata.org/wiki/Q137374244,Yes,https://sona.pona.la/wiki/nasin,Yes,https://tok.wikipedia.org/wiki/nasin,Q5004679,https://www.wikidata.org/wiki/Q5004679,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/nasin
Category:Toki Pona logograms by word,nena,Category:Nena (toki pona),https://commons.wikimedia.org/wiki/Category:Nena_(toki_pona),Q137374245,https://www.wikidata.org/wiki/Q137374245,Yes,https://sona.pona.la/wiki/nena,Yes,https://tok.wikipedia.org/wiki/nena,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/nena
Category:Toki Pona logograms by word,ni,Category:Ni (toki pona),https://commons.wikimedia.org/wiki/Category:Ni_(toki_pona),Q137374246,https://www.wikidata.org/wiki/Q137374246,Yes,https://sona.pona.la/wiki/ni,Yes,https://tok.wikipedia.org/wiki/nimi:ni,Q137374246,https://www.wikidata.org/wiki/Q137374246,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/ni
Category:Toki Pona logograms by word,nimi,Category:Nimi (toki pona),https://commons.wikimedia.org/wiki/Category:Nimi_(toki_pona),Q137374247,https://www.wikidata.org/wiki/Q137374247,Yes,https://sona.pona.la/wiki/nimi,Yes,https://tok.wikipedia.org/wiki/nimi,Q8171,https://www.wikidata.org/wiki/Q8171,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/nimi
Category:Toki Pona logograms by word,noka,Category:Noka (toki pona),https://commons.wikimedia.org/wiki/Category:Noka_(toki_pona),Q137104254,https://www.wikidata.org/wiki/Q137104254,Yes,https://sona.pona.la/wiki/noka,Yes,https://tok.wikipedia.org/wiki/noka,Q62513663,https://www.wikidata.org/wiki/Q62513663,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/noka
Category:Toki Pona logograms by word,o,Category:O (toki pona),https://commons.wikimedia.org/wiki/Category:O_(toki_pona),Q137374249,https://www.wikidata.org/wiki/Q137374249,Yes,https://sona.pona.la/wiki/o,Yes,https://tok.wikipedia.org/wiki/sitelen_O,Q9941,https://www.wikidata.org/wiki/Q9941,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/o
Category:Toki Pona logograms by word,oko,Category:Oko (toki pona),https://commons.wikimedia.org/wiki/Category:Oko_(toki_pona),Q137374250,https://www.wikidata.org/wiki/Q137374250,Yes,https://sona.pona.la/wiki/oko,Yes,https://tok.wikipedia.org/wiki/lukin,Q7364,https://www.wikidata.org/wiki/Q7364,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/oko
Category:Toki Pona logograms by word,olin,Category:Olin (toki pona),https://commons.wikimedia.org/wiki/Category:Olin_(toki_pona),Q137374251,https://www.wikidata.org/wiki/Q137374251,Yes,https://sona.pona.la/wiki/olin,Yes,https://tok.wikipedia.org/wiki/olin,Q316,https://www.wikidata.org/wiki/Q316,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/olin
Category:Toki Pona logograms by word,ona,Category:Ona (toki pona),https://commons.wikimedia.org/wiki/Category:Ona_(toki_pona),Q137374252,https://www.wikidata.org/wiki/Q137374252,Yes,https://sona.pona.la/wiki/ona,Yes,https://tok.wikipedia.org/wiki/nimi:ona,Q137374252,https://www.wikidata.org/wiki/Q137374252,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/ona
Category:Toki Pona logograms by word,open,Category:Open (toki pona),https://commons.wikimedia.org/wiki/Category:Open_(toki_pona),Q137374253,https://www.wikidata.org/wiki/Q137374253,Yes,https://sona.pona.la/wiki/open,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/open
Category:Toki Pona logograms by word,pakala,Category:Pakala (toki pona),https://commons.wikimedia.org/wiki/Category:Pakala_(toki_pona),Q137374254,https://www.wikidata.org/wiki/Q137374254,Yes,https://sona.pona.la/wiki/pakala,Yes,https://tok.wikipedia.org/wiki/pakala,Q481609,https://www.wikidata.org/wiki/Q481609,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/pakala
Category:Toki Pona logograms by word,pali,Category:Pali (toki pona),https://commons.wikimedia.org/wiki/Category:Pali_(toki_pona),Q137374256,https://www.wikidata.org/wiki/Q137374256,Yes,https://sona.pona.la/wiki/pali,Yes,https://tok.wikipedia.org/wiki/pali,Q268378,https://www.wikidata.org/wiki/Q268378,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/pali
Category:Toki Pona logograms by word,palisa,Category:Palisa (toki pona),https://commons.wikimedia.org/wiki/Category:Palisa_(toki_pona),Q137374257,https://www.wikidata.org/wiki/Q137374257,Yes,https://sona.pona.la/wiki/palisa,Yes,https://tok.wikipedia.org/wiki/palisa,Q10971443,https://www.wikidata.org/wiki/Q10971443,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/palisa
Category:Toki Pona logograms by word,pan,Category:Pan (toki pona),https://commons.wikimedia.org/wiki/Category:Pan_(toki_pona),Q137374258,https://www.wikidata.org/wiki/Q137374258,Yes,https://sona.pona.la/wiki/pan,Yes,https://tok.wikipedia.org/wiki/pan,Q12117,https://www.wikidata.org/wiki/Q12117,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/pan
Category:Toki Pona logograms by word,pana,Category:Pana (toki pona),https://commons.wikimedia.org/wiki/Category:Pana_(toki_pona),Q137374259,https://www.wikidata.org/wiki/Q137374259,Yes,https://sona.pona.la/wiki/pana,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/pana
Category:Toki Pona logograms by word,pi,Category:Pi (toki pona),https://commons.wikimedia.org/wiki/Category:Pi_(toki_pona),Q137374262,https://www.wikidata.org/wiki/Q137374262,Yes,https://sona.pona.la/wiki/pi,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/pi
Category:Toki Pona logograms by word,pilin,Category:Pilin (toki pona),https://commons.wikimedia.org/wiki/Category:Pilin_(toki_pona),Q137374263,https://www.wikidata.org/wiki/Q137374263,Yes,https://sona.pona.la/wiki/pilin,Yes,https://tok.wikipedia.org/wiki/pilin,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/pilin
Category:Toki Pona logograms by word,pimeja,Category:Pimeja (toki pona),https://commons.wikimedia.org/wiki/Category:Pimeja_(toki_pona),Q137374264,https://www.wikidata.org/wiki/Q137374264,Yes,https://sona.pona.la/wiki/pimeja,Yes,https://tok.wikipedia.org/wiki/pimeja,Q204170,https://www.wikidata.org/wiki/Q204170,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/pimeja
Category:Toki Pona logograms by word,pini,Category:Pini (toki pona),https://commons.wikimedia.org/wiki/Category:Pini_(toki_pona),Q137374265,https://www.wikidata.org/wiki/Q137374265,Yes,https://sona.pona.la/wiki/pini,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/pini
Category:Toki Pona logograms by word,pipi,Category:Pipi (toki pona),https://commons.wikimedia.org/wiki/Category:Pipi_(toki_pona),Q137374266,https://www.wikidata.org/wiki/Q137374266,Yes,https://sona.pona.la/wiki/pipi,Yes,https://tok.wikipedia.org/wiki/pipi,Q1390,https://www.wikidata.org/wiki/Q1390,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/pipi
Category:Toki Pona logograms by word,poka,Category:Poka (toki pona),https://commons.wikimedia.org/wiki/Category:Poka_(toki_pona),Q137374268,https://www.wikidata.org/wiki/Q137374268,Yes,https://sona.pona.la/wiki/poka,Yes,https://tok.wikipedia.org/wiki/poka,Q2151613,https://www.wikidata.org/wiki/Q2151613,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/poka
Category:Toki Pona logograms by word,poki,Category:Poki (toki pona),https://commons.wikimedia.org/wiki/Category:Poki_(toki_pona),Q137374269,https://www.wikidata.org/wiki/Q137374269,Yes,https://sona.pona.la/wiki/poki,Yes,https://tok.wikipedia.org/wiki/poki,Q987767,https://www.wikidata.org/wiki/Q987767,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/poki
Category:Toki Pona logograms by word,pona,Category:Pona (toki pona),https://commons.wikimedia.org/wiki/Category:Pona_(toki_pona),Q137374270,https://www.wikidata.org/wiki/Q137374270,Yes,https://sona.pona.la/wiki/pona,Yes,https://tok.wikipedia.org/wiki/pona,Q15290,https://www.wikidata.org/wiki/Q15290,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/pona
Category:Toki Pona logograms by word,pu,Category:Pu (toki pona),https://commons.wikimedia.org/wiki/Category:Pu_(toki_pona),Q137374271,https://www.wikidata.org/wiki/Q137374271,Yes,https://sona.pona.la/wiki/pu,Yes,https://tok.wikipedia.org/wiki/lipu_pu,Q108617400,https://www.wikidata.org/wiki/Q108617400,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/pu
Category:Toki Pona logograms by word,sama,Category:Sama (toki pona),https://commons.wikimedia.org/wiki/Category:Sama_(toki_pona),Q137374272,https://www.wikidata.org/wiki/Q137374272,Yes,https://sona.pona.la/wiki/sama,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/sama
Category:Toki Pona logograms by word,seli,Category:Seli (toki pona),https://commons.wikimedia.org/wiki/Category:Seli_(toki_pona),Q137374274,https://www.wikidata.org/wiki/Q137374274,Yes,https://sona.pona.la/wiki/seli,Yes,https://tok.wikipedia.org/wiki/seli,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/seli
Category:Toki Pona logograms by word,selo,Category:Selo (toki pona),https://commons.wikimedia.org/wiki/Category:Selo_(toki_pona),Q137374275,https://www.wikidata.org/wiki/Q137374275,Yes,https://sona.pona.la/wiki/selo,Yes,https://tok.wikipedia.org/wiki/selo,Q1074,https://www.wikidata.org/wiki/Q1074,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/selo
Category:Toki Pona logograms by word,seme,Category:Seme (toki pona),https://commons.wikimedia.org/wiki/Category:Seme_(toki_pona),Q137374277,https://www.wikidata.org/wiki/Q137374277,Yes,https://sona.pona.la/wiki/seme,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/seme
Category:Toki Pona logograms by word,sewi,Category:Sewi (toki pona),https://commons.wikimedia.org/wiki/Category:Sewi_(toki_pona),Q137374278,https://www.wikidata.org/wiki/Q137374278,Yes,https://sona.pona.la/wiki/sewi,Yes,https://tok.wikipedia.org/wiki/sewi,Q15332375,https://www.wikidata.org/wiki/Q15332375,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/sewi
Category:Toki Pona logograms by word,sijelo,Category:Sijelo (toki pona),https://commons.wikimedia.org/wiki/Category:Sijelo_(toki_pona),Q137374279,https://www.wikidata.org/wiki/Q137374279,Yes,https://sona.pona.la/wiki/sijelo,Yes,https://tok.wikipedia.org/wiki/sijelo,Q207961,https://www.wikidata.org/wiki/Q207961,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/sijelo
Category:Toki Pona logograms by word,sike,Category:Sike (toki pona),https://commons.wikimedia.org/wiki/Category:Sike_(toki_pona),Q137374280,https://www.wikidata.org/wiki/Q137374280,Yes,https://sona.pona.la/wiki/sike,Yes,https://tok.wikipedia.org/wiki/sike,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/sike
Category:Toki Pona logograms by word,sin,Category:Sin (toki pona),https://commons.wikimedia.org/wiki/Category:Sin_(toki_pona),Q137374281,https://www.wikidata.org/wiki/Q137374281,Yes,https://sona.pona.la/wiki/sin,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/sin
Category:Toki Pona logograms by word,sina,Category:Sina (toki pona),https://commons.wikimedia.org/wiki/Category:Sina_(toki_pona),Q135010765,https://www.wikidata.org/wiki/Q135010765,Yes,https://sona.pona.la/wiki/sina,Yes,https://tok.wikipedia.org/wiki/nimi:sina,Q135010765,https://www.wikidata.org/wiki/Q135010765,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/sina
Category:Toki Pona logograms by word,sinpin,Category:Sinpin (toki pona),https://commons.wikimedia.org/wiki/Category:Sinpin_(toki_pona),Q137374283,https://www.wikidata.org/wiki/Q137374283,Yes,https://sona.pona.la/wiki/sinpin,Yes,https://tok.wikipedia.org/wiki/sinpin,Q32198356,https://www.wikidata.org/wiki/Q32198356,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/sinpin
Category:Toki Pona logograms by word,sitelen,Category:Sitelen,https://commons.wikimedia.org/wiki/Category:Sitelen,Q137104235,https://www.wikidata.org/wiki/Q137104235,Yes,https://sona.pona.la/wiki/sitelen,Yes,https://tok.wikipedia.org/wiki/sitelen,Q478798,https://www.wikidata.org/wiki/Q478798,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/sitelen
Category:Toki Pona logograms by word,soko,Category:Soko (toki pona),https://commons.wikimedia.org/wiki/Category:Soko_(toki_pona),Q137374392,https://www.wikidata.org/wiki/Q137374392,Yes,https://sona.pona.la/wiki/soko,Yes,https://tok.wikipedia.org/wiki/soko,Q764,https://www.wikidata.org/wiki/Q764,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/soko
Category:Toki Pona logograms by word,sona,Category:Sona (toki pona),https://commons.wikimedia.org/wiki/Category:Sona_(toki_pona),Q137374286,https://www.wikidata.org/wiki/Q137374286,Yes,https://sona.pona.la/wiki/sona,Yes,https://tok.wikipedia.org/wiki/sona,Q9081,https://www.wikidata.org/wiki/Q9081,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/sona
Category:Toki Pona logograms by word,soweli,Category:Soweli (toki pona),https://commons.wikimedia.org/wiki/Category:Soweli_(toki_pona),Q137374287,https://www.wikidata.org/wiki/Q137374287,Yes,https://sona.pona.la/wiki/soweli,Yes,https://tok.wikipedia.org/wiki/soweli,Q729,https://www.wikidata.org/wiki/Q729,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/soweli
Category:Toki Pona logograms by word,suli,Category:Suli (toki pona),https://commons.wikimedia.org/wiki/Category:Suli_(toki_pona),Q137374532,https://www.wikidata.org/wiki/Q137374532,Yes,https://sona.pona.la/wiki/suli,Yes,https://tok.wikipedia.org/wiki/suli_ijo,Q11423,https://www.wikidata.org/wiki/Q11423,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/suli
Category:Toki Pona logograms by word,suno,Category:Suno (toki pona),https://commons.wikimedia.org/wiki/Category:Suno_(toki_pona),Q137374533,https://www.wikidata.org/wiki/Q137374533,Yes,https://sona.pona.la/wiki/suno,Yes,https://tok.wikipedia.org/wiki/suno,Q12969754,https://www.wikidata.org/wiki/Q12969754,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/suno
Category:Toki Pona logograms by word,supa,Category:Supa (toki pona),https://commons.wikimedia.org/wiki/Category:Supa_(toki_pona),Q137374534,https://www.wikidata.org/wiki/Q137374534,Yes,https://sona.pona.la/wiki/supa,Yes,https://tok.wikipedia.org/wiki/supa,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/supa
Category:Toki Pona logograms by word,suwi,Category:Suwi (toki pona),https://commons.wikimedia.org/wiki/Category:Suwi_(toki_pona),Q137374535,https://www.wikidata.org/wiki/Q137374535,Yes,https://sona.pona.la/wiki/suwi,Yes,https://tok.wikipedia.org/wiki/suwi,Q2382369,https://www.wikidata.org/wiki/Q2382369,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/suwi
Category:Toki Pona logograms by word,tan,Category:Tan (toki pona),https://commons.wikimedia.org/wiki/Category:Tan_(toki_pona),Q137374536,https://www.wikidata.org/wiki/Q137374536,Yes,https://sona.pona.la/wiki/tan,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/tan
Category:Toki Pona logograms by word,taso,Category:Taso (toki pona),https://commons.wikimedia.org/wiki/Category:Taso_(toki_pona),Q137374537,https://www.wikidata.org/wiki/Q137374537,Yes,https://sona.pona.la/wiki/taso,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/taso
Category:Toki Pona logograms by word,tawa,Category:Tawa (toki pona),https://commons.wikimedia.org/wiki/Category:Tawa_(toki_pona),Q137374289,https://www.wikidata.org/wiki/Q137374289,Yes,https://sona.pona.la/wiki/tawa,Yes,https://tok.wikipedia.org/wiki/tawa,Q7590,https://www.wikidata.org/wiki/Q7590,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/tawa
Category:Toki Pona logograms by word,telo,Category:Telo (toki pona),https://commons.wikimedia.org/wiki/Category:Telo_(toki_pona),Q137374538,https://www.wikidata.org/wiki/Q137374538,Yes,https://sona.pona.la/wiki/telo,Yes,https://tok.wikipedia.org/wiki/telo,Q283,https://www.wikidata.org/wiki/Q283,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/telo
Category:Toki Pona logograms by word,tenpo,Category:Tenpo (toki pona),https://commons.wikimedia.org/wiki/Category:Tenpo_(toki_pona),Q137374401,https://www.wikidata.org/wiki/Q137374401,Yes,https://sona.pona.la/wiki/tenpo,Yes,https://tok.wikipedia.org/wiki/tenpo,Q11471,https://www.wikidata.org/wiki/Q11471,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/tenpo
Category:Toki Pona logograms by word,toki,Category:Toki (toki pona),https://commons.wikimedia.org/wiki/Category:Toki_(toki_pona),Q137374423,https://www.wikidata.org/wiki/Q137374423,Yes,https://sona.pona.la/wiki/toki,Yes,https://tok.wikipedia.org/wiki/toki,Q315,https://www.wikidata.org/wiki/Q315,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/toki
Category:Toki Pona logograms by word,tomo,Category:Tomo (toki pona),https://commons.wikimedia.org/wiki/Category:Tomo_(toki_pona),Q137374541,https://www.wikidata.org/wiki/Q137374541,Yes,https://sona.pona.la/wiki/tomo,Yes,https://tok.wikipedia.org/wiki/tomo,Q41176,https://www.wikidata.org/wiki/Q41176,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/tomo
Category:Toki Pona logograms by word,tonsi,Category:Tonsi (toki pona),https://commons.wikimedia.org/wiki/Category:Tonsi_(toki_pona),Q137374542,https://www.wikidata.org/wiki/Q137374542,Yes,https://sona.pona.la/wiki/tonsi,Yes,https://tok.wikipedia.org/wiki/tonsi,Q189125,https://www.wikidata.org/wiki/Q189125,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/tonsi
Category:Toki Pona logograms by word,tu,Category:Tu (toki pona),https://commons.wikimedia.org/wiki/Category:Tu_(toki_pona),Q137374543,https://www.wikidata.org/wiki/Q137374543,Yes,https://sona.pona.la/wiki/tu,Yes,https://tok.wikipedia.org/wiki/tu,Q200,https://www.wikidata.org/wiki/Q200,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/tu
Category:Toki Pona logograms by word,unpa,Category:Unpa (toki pona),https://commons.wikimedia.org/wiki/Category:Unpa_(toki_pona),Q137374544,https://www.wikidata.org/wiki/Q137374544,Yes,https://sona.pona.la/wiki/unpa,Yes,https://tok.wikipedia.org/wiki/unpa,Q290,https://www.wikidata.org/wiki/Q290,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/unpa
Category:Toki Pona logograms by word,uta,Category:Uta (toki pona),https://commons.wikimedia.org/wiki/Category:Uta_(toki_pona),Q137374545,https://www.wikidata.org/wiki/Q137374545,Yes,https://sona.pona.la/wiki/uta,Yes,https://tok.wikipedia.org/wiki/uta,Q9635,https://www.wikidata.org/wiki/Q9635,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/uta
Category:Toki Pona logograms by word,utala,Category:Utala (toki pona),https://commons.wikimedia.org/wiki/Category:Utala_(toki_pona),Q137374546,https://www.wikidata.org/wiki/Q137374546,Yes,https://sona.pona.la/wiki/utala,Yes,https://tok.wikipedia.org/wiki/utala,Q400889,https://www.wikidata.org/wiki/Q400889,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/utala
Category:Toki Pona logograms by word,walo,Category:Walo (toki pona),https://commons.wikimedia.org/wiki/Category:Walo_(toki_pona),Q137374547,https://www.wikidata.org/wiki/Q137374547,Yes,https://sona.pona.la/wiki/walo,Yes,https://tok.wikipedia.org/wiki/walo,Q23444,https://www.wikidata.org/wiki/Q23444,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/walo
Category:Toki Pona logograms by word,wan,Category:Wan (toki pona),https://commons.wikimedia.org/wiki/Category:Wan_(toki_pona),Q137374548,https://www.wikidata.org/wiki/Q137374548,Yes,https://sona.pona.la/wiki/wan,Yes,https://tok.wikipedia.org/wiki/wan,Q199,https://www.wikidata.org/wiki/Q199,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/wan
Category:Toki Pona logograms by word,waso,Category:Waso (toki pona),https://commons.wikimedia.org/wiki/Category:Waso_(toki_pona),Q137374291,https://www.wikidata.org/wiki/Q137374291,Yes,https://sona.pona.la/wiki/waso,Yes,https://tok.wikipedia.org/wiki/waso,Q5113,https://www.wikidata.org/wiki/Q5113,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/waso
Category:Toki Pona logograms by word,wawa,Category:Wawa (toki pona),https://commons.wikimedia.org/wiki/Category:Wawa_(toki_pona),Q137374549,https://www.wikidata.org/wiki/Q137374549,Yes,https://sona.pona.la/wiki/wawa,Yes,https://tok.wikipedia.org/wiki/wawa,Q11379,https://www.wikidata.org/wiki/Q11379,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/wawa
Category:Toki Pona logograms by word,weka,Category:Weka (toki pona),https://commons.wikimedia.org/wiki/Category:Weka_(toki_pona),Q137374292,https://www.wikidata.org/wiki/Q137374292,Yes,https://sona.pona.la/wiki/weka,Yes,https://tok.wikipedia.org/wiki/weka,Q19829125,https://www.wikidata.org/wiki/Q19829125,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/weka
Category:Toki Pona logograms by word,wile,Category:Wile (toki pona),https://commons.wikimedia.org/wiki/Category:Wile_(toki_pona),Q137374550,https://www.wikidata.org/wiki/Q137374550,Yes,https://sona.pona.la/wiki/wile,Yes,https://tok.wikipedia.org/wiki/wile,Q775842,https://www.wikidata.org/wiki/Q775842,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/wile
Category:Toki pona rare words,aAANUSEMEmailMahjong,Category:AAANUSEMEmailMahjong (toki pona),https://commons.wikimedia.org/wiki/Category:AAANUSEMEmailMahjong_(toki_pona),,,No,,No,,,,No,
Category:Toki pona rare words,aasun,Category:Aasun (toki pona),https://commons.wikimedia.org/wiki/Category:Aasun_(toki_pona),,,No,,No,,,,No,
Category:Toki pona rare words,aja,Category:Aja (toki pona),https://commons.wikimedia.org/wiki/Category:Aja_(toki_pona),,,No,,No,,,,No,
Category:Toki pona rare words,aka,Category:Aka (toki pona),https://commons.wikimedia.org/wiki/Category:Aka_(toki_pona),,,Yes,https://sona.pona.la/wiki/aka,No,,,,No,
Category:Toki pona rare words,ako,Category:Ako (toki pona),https://commons.wikimedia.org/wiki/Category:Ako_(toki_pona),,,Yes,https://sona.pona.la/wiki/ako,No,,,,No,
Category:Toki pona rare words,aku,Category:Aku (toki pona),https://commons.wikimedia.org/wiki/Category:Aku_(toki_pona),,,Yes,https://sona.pona.la/wiki/aku,No,,,,No,
Category:Toki pona rare words,alente,Category:Alente (toki pona),https://commons.wikimedia.org/wiki/Category:Alente_(toki_pona),,,Yes,https://sona.pona.la/wiki/alente,No,,,,No,
Category:Toki pona rare words,ali,Category:Ali (toki pona),https://commons.wikimedia.org/wiki/Category:Ali_(toki_pona),Q137374187,https://www.wikidata.org/wiki/Q137374187,Yes,https://sona.pona.la/wiki/ali,Yes,https://tok.wikipedia.org/wiki/ale,Q2165236,https://www.wikidata.org/wiki/Q2165236,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/ali
Category:Toki pona rare words,alisa,Category:Alisa (toki pona),https://commons.wikimedia.org/wiki/Category:Alisa_(toki_pona),,,Yes,https://sona.pona.la/wiki/alisa,No,,,,No,
Category:Toki pona rare words,alu,Category:Alu (toki pona),https://commons.wikimedia.org/wiki/Category:Alu_(toki_pona),,,Yes,https://sona.pona.la/wiki/alu,No,,,,No,
Category:Toki pona rare words,amanka,Category:Amanka (toki pona),https://commons.wikimedia.org/wiki/Category:Amanka_(toki_pona),,,No,,No,,,,No,
Category:Toki pona rare words,amelin,Category:Amelin (toki pona),https://commons.wikimedia.org/wiki/Category:Amelin_(toki_pona),,,No,,No,,,,No,
Category:Toki pona rare words,ana,Category:Ana (toki pona),https://commons.wikimedia.org/wiki/Category:Ana_(toki_pona),,,No,,No,,,,No,
Category:Toki pona rare words,ani,Category:Ani (toki pona),https://commons.wikimedia.org/wiki/Category:Ani_(toki_pona),,,No,,No,,,,No,
Category:Toki pona rare words,ansu,Category:Ansu (toki pona),https://commons.wikimedia.org/wiki/Category:Ansu_(toki_pona),,,No,,No,,,,No,
Category:Toki pona rare words,anta,Category:Anta (toki pona),https://commons.wikimedia.org/wiki/Category:Anta_(toki_pona),,,Yes,https://sona.pona.la/wiki/anta,No,,,,No,
Category:Toki pona rare words,antepan,Category:Antepan (toki pona),https://commons.wikimedia.org/wiki/Category:Antepan_(toki_pona),,,No,,No,,,,No,
Category:Toki pona rare words,antikontitutonelema,Category:Antikontitutonelema (toki pona),https://commons.wikimedia.org/wiki/Category:Antikontitutonelema_(toki_pona),,,Yes,https://sona.pona.la/wiki/antikontitutonelema,No,,,,No,
